ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore
ENSG00000166860	NaN		zinc finger and BTB domain containing 39	ZBTB39	9880	7.307378977	2.081556	145	1.562946	176	1.998287	180	1.4252	126	148.6518561	0.348395808	-1.135876684	0.164272687	0.263178887	-1.118909178	7.117997847	1.496936	101	1.822505	116	2.008397	179	1.85834	191	7.34721579	7.22831461	7.31561731	7.15233031	7.02809096	7.15668051	7.26144851	7.17358117	NM_014830	2.14921172	0.088116554	-2.14921172
ENSG00000166881	NaN		nuclear envelope integral membrane protein 1	NEMP1	23306	8.257217372	3.689683	232	3.518244	357	4.152939	335	3.691393	294	551.4530312	1.29E-10	2.605251872	0.204318922	1.37E-11	6.761110742	9.638331315	8.051686	489	13.534081	773	10.160948	812	14.303139	1320	8.50404383	8.57240278	8.58840339	8.6076059	9.07347424	9.50793157	9.27689088	9.56218264	NM_001130963,NM_015257	30.64190473	0.045072718	30.64190473
ENSG00000166889	62.161407965224804	Q86TB9,Q86TB9-4	PAT1 homolog 1,processing body mRNA decay factor	PATL1	219988	10.17945095	16.361071	753	20.962593	1562	18.774208	1116	20.908754	1221	1859.60152	2.08E-7	2.206655163	0.206905362	3.41E-8	5.51876078	11.32168651	55.80798	2488	42.66098	1789	58.946613	3460	42.856903	2906	10.2394621	10.54526638	10.34469111	10.53969302	11.21224963	10.93960604	11.26215787	10.94673986	NM_152716	7.572736463	0.150835245	7.572736463
ENSG00000166896	NaN		ATP23 metallopeptidase and ATP synthase assembly factor homolog	ATP23	91419	5.765393896	2.65063	45	1.718686	47	3.967853	76	2.185817	47	63.23690763	0.370816621	1.331316613	0.385194718	0.283807525	1.071805227	6.171509614	2.385855	39	4.284827	65	2.751456	52	7.403309	161	5.83955293	5.63261211	6.04121245	5.79892719	5.71137773	6.10824554	5.71759019	6.46784781	NM_001320408,NM_001320409,NM_001320410,NM_033276	2.418174518	0.167943097	2.418174518
ENSG00000166897	NaN		extracellular leucine rich repeat and fibronectin type III domain containing 2	ELFN2	114794	8.482375703	2.922814	273	2.809293	424	3.015493	364	3.0435	360	432.2832445	8.72E-5	1.4157868	0.118521081	2.31E-5	4.23219248	8.985624692	5.161472	467	5.067346	431	4.318501	514	5.955922	696	8.52827378	8.60825829	8.55370068	8.67020277	8.94146768	8.89646084	8.78774756	8.89853639	NM_052906,NR_110512	7.992588278	0.062964458	7.992588278
ENSG00000166900	NaN		syntaxin 3	STX3	6809	7.277824176	2.213108	159	1.179316	138	2.092988	196	1.24796	115	460.2930833	8.7E-19	4.937777426	0.25095039	4.29E-20	9.180546827	9.580076574	11.834701	818	8.033772	527	10.804558	990	7.698509	819	7.99684924	7.66339611	7.96221063	7.70252897	9.3715205	8.98341889	9.29036943	8.95094241	NM_001178040,NM_004177	13.34272354	0.172547411	13.34272354
ENSG00000166908	24.989312124549024	Q8TBX8	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma	PIP4K2C	79837	8.740778014	9.415442	338	8.254212	480	10.019506	465	9.074776	414	326.9549606	0.008571394	-1.892247099	0.317066147	0.003708836	-2.90191969	7.820908219	8.091265	273	3.272184	104	7.490847	343	4.33465	216	8.50352303	8.51403335	8.56030182	8.59466162	8.28630622	7.57535715	8.24652865	7.74936702	NM_001146258,NM_001146259,NM_001146260,NM_024779	21.75071482	0.042291474	-21.75071482
ENSG00000166912	NaN		myotubularin related protein 10	MTMR10	54893	8.883403581	6.544301	362	5.96697	535	7.50779	537	6.332441	445	376.0126461	1.60619E-4	-1.688905625	0.185330485	4.51E-5	-4.079678061	8.128130497	5.449553	293	3.597524	182	5.187495	366	3.931302	321	8.663302	8.70819454	8.78545065	8.7563309	8.45093965	8.0971382	8.40686995	8.16442788	NM_017762	14.04049292	0.053792491	-14.04049292
ENSG00000166922	NaN		secretogranin V	SCG5	6447	9.101557864	7.450005	109	49.340045	1159	8.116865	153	45.830971	844	287.8360993	2.18E-8	-20.83889672	0.739000624	3.06E-9	-5.928556557	4.718707483	1.950922	28	0.582962	8	2.883855	54	0.949327	21	6.97869231	8.93810711	7.05035617	8.85437616	5.99269958	5.49164718	6.21456964	5.6186346	NM_001144757,NM_003020	4.030795274	1.087341352	-4.030795274
ENSG00000166924	NaN		neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1	NYAP1	222950	3.169216798	0.169836	7	0.121011	8	0.285072	15	0.11611	6	10.05498436	0.612592003	1.237167961	0.48358473	0.52547552	0.634927777	3.474356299	0.273081	11	0.157814	6	0.307869	16	0.225553	14	3.24032178	3.16032189	3.47115711	3.14780562	3.42107457	3.17923761	3.47401032	3.32558506	NM_173564	2.0358642	0.149882051	2.0358642
ENSG00000166938	NaN		DIS3 like exosome 3'-5' exoribonuclease	DIS3L	115752	8.867513129	11.351449	472	6.892211	462	9.346395	537	6.015334	362	466.1685176	0.989061963	-1.002528769	0.188510061	0.984578963	-0.019328607	8.861896937	7.482731	343	10.161662	419	9.03472	477	11.739687	729	9.03241293	8.72880755	8.9246472	8.7252659	8.73045129	8.92038348	8.77443278	8.98607558	NM_001143688,NM_001323936,NM_001323937,NM_001323938,NM_001323939,NM_001323940,NM_001323941,NM_001323943,NM_001323944,NM_001323945,NM_001323946,NM_001323948,NM_133375	0.037015474	0.151725518	-0.037015474
ENSG00000166963	16.270060592040128	P78559	microtubule associated protein 1A	MAP1A	4130	3.761026359	0.101159	12	0.07308	14	0.125651	19	0.060734	9	9.241613873	0.01042201	-2.800710549	0.524528311	0.004616727	-2.832626685	2.300317364	0.050529	6	0.028174	3	0.046968	7	0.022422	4	3.35562677	3.26579166	3.47737697	3.16758109	3.02918413	2.83825388	2.98270746	2.77645613	NM_002373	11.07780419	0.131859073	-11.07780419
ENSG00000166965	NaN		RCC1 domain containing 1	RCCD1	91433	7.102274642	3.476158	108	3.404159	170	3.484688	139	3.300954	130	190.135432	8.32E-5	1.768246586	0.193788444	2.2E-5	4.243387566	7.924024997	6.028467	181	8.070248	227	5.52892	218	8.812129	401	7.2498156	7.33680766	7.24687287	7.31489839	7.63052039	7.84852384	7.55593681	7.93081871	NM_001017919,NM_033544	18.00083974	0.045650668	18.00083974
ENSG00000166971	NaN		AKT interacting protein	AKTIP	64400	8.131263827	8.046696	225	7.230285	327	9.093116	329	6.732778	237	224.1591212	1.29634E-4	-1.667898666	0.178557236	3.58E-5	-4.133305702	7.39174659	4.581432	125	6.101468	156	4.368687	155	6.711178	274	7.95188995	7.98216497	8.06066073	7.91113082	7.44576699	7.63906759	7.39918625	7.7080897	NM_001012398,NM_001308325,NM_022476	11.69576786	0.063229473	-11.69576786
ENSG00000166979	NaN		eva-1 homolog C	EVA1C	59271	7.177594709	6.792216	142	4.097191	130	6.002978	175	4.819585	120	135.5070485	0.472494798	-1.140145877	0.215932273	0.380874586	-0.876285977	6.980099816	4.956075	95	5.427575	101	4.950358	133	6.570781	211	7.26812901	6.92543187	7.23070349	7.04999591	6.91547457	6.98379363	6.96129747	7.19239769	NM_001286556,NM_001320744,NM_001320745,NM_058187,NR_104472,NR_135467	1.233166995	0.160152594	-1.233166995
ENSG00000166997	NaN		canopy FGF signaling regulator 4	CNPY4	245812	6.885204739	7.033746	116	4.795596	127	6.624673	140	4.035446	84	96.76531478	0.05798667	-1.571594758	0.304747651	0.032336397	-2.140227359	6.234978704	3.536552	57	5.714587	86	2.342287	49	4.940926	120	6.87205608	6.66690155	6.81674197	6.52839023	6.28432708	6.61617043	5.99439704	6.5030914	NM_152755	4.19691041	0.154929691	-4.19691041
ENSG00000167034	NaN		NK3 homeobox 1	NKX3-1	4824	7.133001785	2.943377	108	5.275187	240	2.969908	141	1.790803	84	207.8643297	0.002401805	1.957526049	0.291693364	8.9346E-4	3.322089652	8.105213556	5.140484	183	8.510547	284	5.710044	267	9.479604	423	7.29076062	7.65353645	7.29843013	7.03960261	7.67708449	8.08261949	7.76321497	8.01338188	NM_001256339,NM_006167,NR_046072	3.851155634	0.252446762	3.851155634
ENSG00000167103	NaN		phosphatidylinositol-4-phosphate 5-kinase like 1	PIP5KL1	138429	2.630659307	0.301987	6	0.209192	6	0.212309	5	0.309956	7	10.79964683	0.080439698	2.503356421	0.666782423	0.047094336	1.985450826	3.945439539	1.145702	20	0.30793	5	1.332547	30	0.308458	8	3.14528057	3.02122348	2.99418679	3.1646231	3.74624316	3.07702386	3.84320861	3.06366124	NM_001135219,NM_173492	15.27226813	0.086089389	15.27226813
ENSG00000167106	NaN		family with sequence similarity 102 member A	FAM102A	399665	8.314893749	5.184067	241	5.816617	386	6.136842	357	5.504379	288	454.6928906	0.01694454	1.855046386	0.33587732	0.007951796	2.65410973	9.206873343	16.480298	698	7.14664	303	16.886879	954	7.036907	470	8.41931355	8.52330924	8.52836727	8.48081104	9.29943785	8.59281895	9.33401239	8.56140297	NM_001035254,NM_203305	17.66872681	0.050483524	17.66872681
ENSG00000167107	11.602290984076706	Q96CM8	acyl-CoA synthetase family member 2	ACSF2	80221	6.981345523	5.339774	139	2.534485	107	5.819114	195	1.720276	57	137.9885722	0.725957291	1.18412469	0.536242823	0.649336626	0.454683954	7.225174347	8.294032	208	1.914883	46	7.472028	247	2.961689	113	7.20494906	6.72328025	7.27742837	6.44782342	7.52384035	6.36673171	7.43193987	6.65201493	NM_001288968,NM_001288969,NM_001288970,NM_001288971,NM_001288972,NM_025149,NR_110232	0.615744683	0.395990141	0.615744683
ENSG00000167113	NaN		coenzyme Q4	COQ4	51117	8.583485077	19.271766	305	16.775946	455	17.558588	377	18.927464	384	441.0479253	0.005478731	1.298696337	0.123405411	0.002246923	3.055491109	8.961417549	29.454406	458	26.434102	399	28.994287	610	24.840828	602	8.63210026	8.6812459	8.59745776	8.7389379	8.93950844	8.8453816	8.94891412	8.78969162	NM_001305942,NM_016035	6.144693314	0.061505506	6.144693314
ENSG00000167118	NaN		ubiquitin related modifier 1	URM1	81605	9.526722464	20.00847	604	18.557513	906	18.438467	722	18.07808	697	733.2580221	0.905511013	-1.012291846	0.104341778	0.865860551	-0.16891875	9.509580897	20.865257	603	24.253441	658	20.095918	763	23.209584	1018	9.51413421	9.57055822	9.44975499	9.55098635	9.47931545	9.57706222	9.44536426	9.54228183	NM_001135947,NM_001265582,NM_030914,NR_049743	0.322457711	0.053159116	-0.322457711
ENSG00000167123	NaN		cerebral endothelial cell adhesion molecule	CERCAM	51148	9.550904568	16.64292	499	22.641573	1099	15.114748	585	21.66596	824	592.9471389	0.005155343	-1.722169088	0.254950709	0.002098022	-3.075993797	8.767562933	15.177888	441	11.712631	320	15.097277	578	10.302317	456	9.19787405	9.59676989	9.11654816	9.55227873	9.06044576	8.82429409	9.05594584	8.72855431	NM_001286760,NM_016174	3.211864539	0.243889998	-3.211864539
ENSG00000167131	NaN		coiled-coil domain containing 103	CCDC103	388389	5.646596506	3.229716	63	0.889923	29	3.39672	86	0.644313	17	34.28786429	0.028795842	-2.711081116	0.588801801	0.014536598	-2.44372262	4.207944861	1.097269	22	0.483568	9	1.171405	30	0.468199	15	5.58500828	4.75093695	5.63858477	4.57699441	4.76720492	4.31263961	4.78823622	4.30556258	NM_001258395,NM_001258396,NM_001258397,NM_001258398,NM_001258399,NM_213607	2.605064111	0.552251915	-2.605064111
ENSG00000167182	1.2435169613801114	Q02086-2	Sp2 transcription factor	SP2	6668	8.518496269	8.073119	281	7.973729	448	8.674127	389	7.795962	344	397.5161819	0.103287104	1.16887591	0.12102459	0.062866776	1.860132541	8.742552792	9.742058	328	11.633095	368	10.587406	469	12.615886	645	8.50309546	8.60748549	8.56028453	8.58691708	8.59741963	8.71772521	8.66595541	8.78976943	NM_003110	4.953192297	0.045234772	4.953192297
ENSG00000167196	4.814486590470983	Q8NEZ5	F-box protein 22	FBXO22	26263	9.034214136	10.400844	378	12.352445	704	9.893523	464	11.971977	547	433.163622	0.025540159	-1.530242246	0.246184324	0.012663619	-2.493091551	8.418020473	8.016738	262	7.807488	233	7.093062	330	12.602111	666	8.78366261	9.03070625	8.74126971	9.0189196	8.45004223	8.38027039	8.41416155	8.85043073	NM_012170,NM_147188,NR_037623	4.039887072	0.152527447	-4.039887072
ENSG00000167202	NaN		TBC1 domain family member 2B	TBC1D2B	23102	10.56849065	21.505874	1443	13.818737	1512	20.931795	1828	13.978338	1200	1021.392142	3.3E-5	-2.897232925	0.343834145	8.07E-6	-4.463418474	9.03403326	9.787856	642	4.237208	260	9.559712	818	4.33493	429	10.39716407	10.1277287	10.3800387	10.13508612	9.64545583	8.98779334	9.61771723	9.00195206	NM_015079,NM_144572	10.32013062	0.14868585	-10.32013062
ENSG00000167220	7.250069548132953	Q9H0R4	haloacid dehalogenase like hydrolase domain containing 2	HDHD2	84064	8.530245321	14.486032	353	11.003963	440	7.406313	238	13.142705	411	321.684345	0.119412249	-1.351063411	0.243113927	0.074169939	-1.785563637	8.096240527	10.246288	245	11.305248	255	9.142956	290	9.2419	336	8.55424908	8.45300826	8.02311644	8.59903382	8.21414822	8.26962295	8.12824415	8.10751593	NM_001318765,NM_032124	1.648084619	0.263338902	-1.648084619
ENSG00000167244	12.42460074989855	P01344	insulin like growth factor 2	IGF2	3481	11.16582869	73.887225	3815	21.126257	1724	30.106168	1962	17.886689	1144	1195.869815	9.27E-21	-24.39470676	0.476503304	3.99E-22	-9.671488523	6.558760717	1.962417	110	1.1609	61	1.904343	141	0.821759	70	11.16520983	10.00278884	10.21345743	9.83736583	8.02879966	7.73590908	8.00961793	7.58173116	NM_000612,NM_001007139,NM_001127598,NM_001291861,NM_001291862	7.756571139	0.593956774	-7.756571139
ENSG00000167257	25.75059788374748	Q8ND24	ring finger protein 214	RNF214	257160	8.525492059	11.349586	349	7.973561	381	10.825414	430	7.516938	293	391.4326542	0.319036504	1.126696524	0.145335235	0.236352984	1.184151785	8.69478498	13.550121	347	11.442931	319	13.031464	511	12.543925	569	8.67311144	8.46460915	8.63407067	8.44618801	8.63480015	8.58762392	8.72930667	8.67316443	NM_001077239,NM_001278249,NM_207343	1.462249548	0.11577567	1.462249548
ENSG00000167258	22.758231503448812	Q9NYV4,Q9NYV4-2	cyclin dependent kinase 12	CDK12	51755	10.12660477	9.613011	888	9.554854	1426	9.324746	1113	8.782451	1029	1493.755261	8.22E-9	1.671792997	0.121620481	1.09E-9	6.095981663	10.8685045	16.914805	1512	20.661675	1738	15.928568	1875	19.73415	2682	10.25238442	10.36228795	10.22879993	10.29089024	10.6686247	10.81755043	10.61551123	10.77873525	NM_015083,NM_016507	12.70952698	0.058373512	12.70952698
ENSG00000167264	NaN		dihydrouridine synthase 2	DUS2	54920	6.23823211	1.67099	44	2.149624	91	2.131566	72	2.830144	94	113.267787	1.85615E-4	1.997251514	0.246880455	5.29E-5	4.042507225	7.238830869	4.881003	123	6.13736	145	4.152612	138	5.862252	224	6.23755837	6.50228951	6.39486146	6.70933898	6.9761594	7.14005183	6.84398089	7.10553105	NM_001271762,NM_001271763,NM_017803	5.052121608	0.198055161	5.052121608
ENSG00000167280	NaN		endo-beta-N-acetylglucosaminidase	ENGASE	64772	7.225395763	3.291111	165	1.576574	128	3.023361	196	1.498754	96	114.8176474	0.002956723	-1.866674372	0.276489164	0.001126753	-3.256801343	6.321761488	1.208986	59	1.61938	74	1.376412	88	1.55658	115	7.2724637	6.77409743	7.20104735	6.73594094	6.41896024	6.60384125	6.505855	6.57504866	NM_001042573	3.226250313	0.280088086	-3.226250313
ENSG00000167302	NaN		TEPSIN,adaptor related protein complex 4 accessory protein	TEPSIN	146705	6.860738706	4.485634	115	2.961485	123	4.648725	154	2.118777	69	115.3553051	0.95662097	-1.014324179	0.238699932	0.931497659	-0.085960699	6.83906095	4.063186	101	3.782925	88	4.257785	139	4.031178	152	6.99297303	6.77473356	7.02434568	6.522548	6.85572701	6.76933382	6.89076617	6.82354389	NM_144679	0.093313782	0.232310334	-0.093313782
ENSG00000167306	NaN		myosin VB	MYO5B	4645	3.88923068	0.155551	17	0.098652	17	0.099995	14	0.068609	10	22.7934623	0.218129957	2.080527431	0.735405671	0.150651795	1.437233015	4.943425306	0.152293	16	0.441194	43	0.021725	3	0.429865	68	4.30389026	4.10863807	4.05242842	3.96892629	4.24444768	4.95373938	3.52312217	4.94975271	NM_001080467	7.404943272	0.142363633	7.404943272
ENSG00000167323	58.43317614503613	Q13586	stromal interaction molecule 1	STIM1	6786	8.982724617	10.471215	472	6.947143	507	10.847949	631	6.288005	388	940.4553864	8.78219E-4	2.718140915	0.39837237	2.93142E-4	3.621285909	10.42522125	39.495999	1724	11.402873	469	38.26351	2210	19.365892	1329	9.36696175	9.15894109	9.39503497	9.13831346	10.48062583	9.35251143	10.45441476	9.8255774	NM_001277961,NM_001277962,NM_003156	10.6921906	0.134911234	10.6921906
ENSG00000167333	NaN		tripartite motif containing 68	TRIM68	55128	7.926226114	6.000402	225	3.724021	226	6.989698	303	4.807528	203	177.8552471	1.07E-8	-2.162502989	0.1838902	1.44E-9	-6.050904982	6.813425623	2.577896	89	3.050919	105	2.643044	126	2.682068	148	7.79863191	7.51031156	7.83741797	7.6220503	7.01446812	7.15826787	7.06569079	7.05568686	NM_001304496,NM_018073	7.26321371	0.153210484	-7.26321371
ENSG00000167363	NaN		fructosamine 3 kinase	FN3K	64122	6.409918268	5.625994	90	3.322211	86	5.185229	107	2.539294	52	54.89838993	0.004925956	-3.432661443	0.575544637	0.001991115	-3.09155443	4.630271791	1.433996	23	0.808035	12	2.877049	59	0.327381	8	6.20069519	5.87680661	6.13242259	5.66463425	5.14288723	4.81484895	5.59732174	4.45925118	NM_022158	7.234749418	0.245985918	-7.234749418
ENSG00000167378	99.93621639880021	Q8WZA9	immunity related GTPase Q	IRGQ	126298	8.466582679	2.647009	286	2.388427	418	2.749076	384	2.327841	319	348.0524947	0.750683047	-1.034780428	0.118048583	0.676068738	-0.417833661	8.419353008	2.823269	296	3.137473	309	2.427724	335	3.051332	486	8.4369763	8.47071013	8.47023289	8.44476792	8.43260719	8.49198893	8.30779289	8.4716266	NM_001007561	2.716873136	0.017383834	-2.716873136
ENSG00000167380	NaN		zinc finger protein 226	ZNF226	7769	7.936159674	10.124795	245	5.212561	221	10.77402	331	5.146785	167	174.3836638	2.65E-6	-2.355021167	0.246222439	5.2E-7	-5.018795327	6.698337035	6.308922	100	4.217161	72	4.885683	123	3.520882	141	7.85103183	7.46605562	7.89348424	7.43158951	7.07176723	6.85429002	7.0189884	6.99088915	NM_001032372,NM_001032373,NM_001032374,NM_001146220,NM_001319088,NM_001319089,NM_001319090,NM_015919,NM_016444	5.042299694	0.245487717	-5.042299694
ENSG00000167447	2.5794399474669527	Q8ND04	SMG8,nonsense mediated mRNA decay factor	SMG8	55181	8.419994591	8.219643	300	6.41558	379	8.144193	383	6.363045	294	366.4309027	0.13479266	1.138573667	0.108846907	0.085414143	1.720100676	8.608637896	9.569497	338	10.571081	351	8.953341	416	9.592617	515	8.5074008	8.42015055	8.49844407	8.40841416	8.5743589	8.63002221	8.51697363	8.55064395	NM_018149	3.660838748	0.051530078	3.660838748
ENSG00000167470	NaN		midnolin	MIDN	90007	10.59693246	36.210125	1532	22.560915	1545	35.861362	1959	20.022743	1074	1184.788491	1.38061E-4	-1.887122298	0.222519875	3.83E-5	-4.117330741	9.680851524	20.327696	833	15.082192	582	19.560417	1056	14.863265	927	10.57610211	10.27941092	10.56788732	10.1716042	10.00793271	9.74229564	9.97589806	9.73280532	NM_177401	4.47182349	0.204856238	-4.47182349
ENSG00000167491	52.93962572632212	Q86YP4	GATA zinc finger domain containing 2A	GATAD2A	54815	10.0884553	12.508889	775	13.132799	1274	11.667933	905	17.321041	1345	1768.584452	3.28E-7	2.249044363	0.215233083	5.55E-8	5.432771304	11.25763546	32.193228	1878	41.718115	2331	30.75017	2405	41.158764	3644	10.2245627	10.34708763	10.1489691	10.58670296	10.92820325	11.14972758	10.90285208	11.12193443	NM_001300946,NM_017660	6.104805763	0.191517995	6.104805763
ENSG00000167513	NaN		chromatin licensing and DNA replication factor 1	CDT1	81620	7.426265439	2.493023	75	6.759564	327	2.089409	81	5.768412	219	289.5483248	0.011277931	2.364621724	0.442731939	0.00504061	2.804427017	8.669227249	10.443311	302	15.550079	423	9.206598	351	14.156393	623	7.22623226	8.0736157	7.11194113	7.93877128	8.26328707	8.59260811	8.15448043	8.51082735	NM_030928	2.543604343	0.488661616	2.543604343
ENSG00000167515	NaN		trafficking protein particle complex 2 like	TRAPPC2L	51693	7.844606533	7.624196	198	4.617848	198	10.370374	331	5.348242	182	259.4934558	0.176977115	1.258643579	0.212193	0.117817626	1.563999755	8.175563134	9.913998	239	10.447112	244	9.624482	314	11.389438	418	7.94391445	7.67610944	8.16087981	7.79630765	8.06701514	8.10796597	8.0646941	8.16057895	NM_001318524,NM_001318525,NM_001318526,NM_001318527,NM_001318528,NM_001318529,NM_001318530,NM_001318532,NM_016209,NR_134670,NR_134671	1.585382507	0.208755048	1.585382507
ENSG00000167523	NaN		spermatogenesis associated 33	SPATA33	124045	6.509024309	2.351037	40	5.723951	157	2.759922	62	5.17138	112	93.25231656	0.928289651	1.047138427	0.504251125	0.895155233	0.131783885	6.576326173	2.273951	39	7.390935	119	2.807159	62	7.483437	188	6.01069108	6.79423362	6.13261406	6.70978764	5.9678427	6.83560673	6.08993644	6.82110024	NM_001271907,NM_001271908,NM_001271909,NM_001271910,NM_153025,NR_073515,NR_073516	0.169336711	0.397444025	0.169336711
ENSG00000167536	4.032376779958468	Q6UX07	dehydrogenase/reductase 13	DHRS13	147015	4.261578927	0.359804	8	1.042957	37	0.212684	6	0.980757	27	64.45464313	1.99567E-4	5.709958154	0.624598541	5.72E-5	4.024153127	6.777796406	1.338085	28	5.164703	101	5.795402	159	6.204794	196	4.66035021	5.26254314	4.46499654	5.21623308	5.2799072	6.31714987	6.45874214	6.4938585	NM_144683	6.303052755	0.399206159	6.303052755
ENSG00000167543	NaN		tumor protein p53 inducible protein 13	TP53I13	90313	7.824820077	11.133257	192	9.817599	276	10.450208	235	9.137083	198	201.0580455	0.018165301	-1.297627519	0.143076139	0.008611426	-2.627106965	7.454405276	10.223581	179	8.604741	138	8.860267	195	8.370167	211	7.76542521	7.7858193	7.72127387	7.70763891	7.67393225	7.48671873	7.51953823	7.44470849	NM_001346077,NM_001346078,NM_001346079,NM_001346081,NM_001346082,NM_138349	10.09116278	0.03670685	-10.09116278
